participant.label,participant.id_in_session,participant.code,player.id_in_group,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.choice1_with,player.choice1_against,player.choice2_with,player.choice2_against,player.chosen_image_computer,player.chosen_image_computer_two,player.choice1_accuracy,player.choice2_accuracy,player.choice1_accuracy_sum,player.choice2_accuracy_sum,player.switch_vs_stay,player.choice1_reward_binary,player.choice2_reward_binary,player.choice1_reward_binary_sum,player.choice2_reward_binary_sum,player.my_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice1_earnings,player.choice2_earnings,player.choice1_sum_earnings,player.choice2_sum_earnings,player.bonus_payment_score,player.bonus_payoff,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.player1_choice_one,player.player2_choice_one,player.player3_choice_one,player.player4_choice_one,player.player1_choice_two,player.player2_choice_two,player.player3_choice_two,player.player4_choice_two,player.player1_choice1_accuracy,player.player2_choice1_accuracy,player.player3_choice1_accuracy,player.player4_choice1_accuracy,player.player1_choice2_accuracy,player.player2_choice2_accuracy,player.player3_choice2_accuracy,player.player4_choice2_accuracy,player.player1_loss_or_gain,player.player2_loss_or_gain,player.player3_loss_or_gain,player.player4_loss_or_gain,player.player1_choice1_computer,player.player2_choice1_computer,player.player3_choice1_computer,player.player4_choice1_computer,player.player1_choice2_computer,player.player2_choice2_computer,player.player3_choice2_computer,player.player4_choice2_computer,player.cumulative_computer_choice_count,group.id_in_subsession,group.trial_number,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.reward_probability_A,group.reward_probability_B,group.high_percent_image,group.low_percent_image,group.reversal_happened,subsession.round_number,session.code,age,education,gender,lsas_p,lsas_s,dass_a,dass_d,dass_s,ssms_cd,ssms_ia,srp_sf_ipm,srp_sf_ca,srp_sf_els,srp_sf_ct,ami_es,ami_sm,ami_ba,ssms,dass,lsas,srp_sf,ami,aq_10,player.main_task_bonus,player.task_understanding,player.task_difficulty,player.engagement,player.influence,player.real_players,player.attention_focus,player.main_task_group_id
63d3f953f8fb0fe970f0d0c6,413,9mcx4bte,1,NA,right,right,NA,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,option1A_tr.bmp,NA,1,1,20,18,0,1,1,21,19,0.59,3,3,1.71,1.24,60,40,80,-40,-120,0,0,1,1,1,0,0,1,2,1,2,1,2,1,1,1,0,1,0,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,NA,5,40,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,34,8,2,33,33,6,6,12,4,1,7,7,8,7,6,8,10,5,24,66,30,24,2,0,100,86,100,62,100,100,5
58713c5e58ca4c00018ce3ea,415,pq9n7ai7,4,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,26,25,0,1,1,21,20,0.7,0.97,0.33,0.49,0.35,20,20,240,0,160,0,0,1,0,0,0,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,NA,5,40,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,56,7,2,23,15,0,0,0,4,1,13,8,14,7,4,16,10,5,0,38,43,30,2,0.3,100,6,100,3,100,100,5
5c5c8b70758f310001ed429a,416,q7lj79qi,4,right,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,0.5,0.5,NA,NA,0,1,22,23,1,0,1,19,20,0.34,1.07,0.41,0.6,0.62,-40,60,-200,-160,-160,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,1,0,0,0,0,0,0,NA,7,40,1.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,54,5,1,43,34,2,20,16,5,7,7,10,11,7,6,11,7,12,38,77,36,24,4,0,90,99,100,77,100,100,7
66a41543adadffb17baf40b8,418,r3f2mvc5,2,right,right,NA,NA,2,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,1,0,NA,NA,0,0,21,16,0,0,0,18,13,0.54,1.24,0.95,0.33,0.38,-40,-40,-200,-780,-360,0,0,-1,0,0,0,0,1,2,1,2,2,2,2,2,1,0,1,0,0,0,0,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,NA,8,40,0.59,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,47,8,1,12,14,12,0,0,0,1,7,9,7,7,4,10,0,1,12,26,31,14,2,0,81,100,93,69,100,14,8
5ee637a18976fc391312fe01,419,35f0gfq5,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,14,15,0,1,1,13,12,1.4,0.52,0.93,0.38,0.31,60,60,-640,-900,-680,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,6,40,1.4,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,49,4,1,53,54,34,37,30,3,10,15,17,9,7,7,23,11,13,104,107,49,41,4,0,89,100,100,19,100,86,6
6169ea2f9163a46bf5f356e2,423,sdt13al3,3,left,right,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,0.5,0.5,0.25,0.75,NA,NA,1,0,20,17,1,1,0,19,14,0.55,1.7,0.62,0.58,0.66,20,-40,-200,-560,-320,0,0,-1,0,0,0,0,1,1,2,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,-1,0,1,0,0,0,0,0,0,NA,7,40,1.16,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,44,7,2,54,44,16,34,22,6,3,9,11,12,7,0,13,16,9,72,98,40,29,2,0,100,85,100,70,100,20,7
67713deebb236b91f2cd106a,429,qwm1t1y4,5,left,left,NA,NA,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,21,21,0,1,1,22,22,0.82,1.7,1.41,0.34,0.31,20,20,140,20,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,6,40,1.4,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,d51cjua4,34,5,2,6,7,2,0,4,1,1,11,13,14,7,5,8,8,2,6,13,46,21,2,0.17,100,25,100,25,100,50,6
66502c8dc29366cf9a8b372f,468,ps21alne,2,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0.5,0.5,NA,NA,0,0,24,25,0,0,0,23,22,0.79,2.36,1.47,0.96,0.36,-60,-60,200,20,220,0,0,-1,0,0,0,0,1,2,2,1,1,2,2,1,1,0,0,1,1,0,0,1,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,5,40,1.5,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,40,7qmz5nfz,27,7,1,61,50,24,34,36,5,4,8,11,13,7,4,14,12,9,94,111,40,30,2,0.4,30,60,80,45,100,82,5
673f6ffebce20832346325de,5,lxmv0a2d,2,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,1,1,21,21,0,1,1,23,27,1.45,0.9,0.64,0.45,0.55,40,40,160,640,300,0,0,1,0,0,0,0,2,1,2,1,1,1,2,2,0,1,0,1,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,4,41,1.81,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,74u25ss6,40,7,2,51,32,8,10,16,4,6,10,7,11,7,8,16,11,10,34,83,36,35,4,0.33,100,20,100,80,100,100,4
63c80a427dfa1305502df5a8,13,be5h8zxa,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,17,20,0,1,1,19,17,0.56,0.87,0.46,0.04,0.34,60,60,-300,-460,-360,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,41,0.7,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,74u25ss6,60,4,1,8,3,0,0,0,1,1,8,11,17,8,7,8,3,2,0,11,45,18,5,0,100,55,100,0,100,70,3
6658b14f04e819e67ebcf3ff,21,ksuzvacs,1,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,27,27,0,1,1,21,21,0.68,1.07,0.4,0.22,0.31,40,60,-80,-100,-200,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,41,1.03,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,7c22l6eb,36,7,1,0,0,0,0,2,0,1,8,10,9,7,5,2,2,1,2,0,35,9,1,0,100,22,100,16,100,95,3
5c2d0d21e263990001799ef3,24,8nv8bxo3,2,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,22,21,0,1,1,20,17,0.5,1.13,0.76,0.57,0.59,20,20,-80,-340,-260,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,41,1.03,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,7c22l6eb,31,4,2,65,63,12,12,20,10,1,7,7,14,7,1,20,15,11,44,128,36,36,3,0,100,81,100,59,100,100,3
60e4949dd5c2941c69e48621,32,6dz8gkyw,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,35,32,0,1,1,27,24,1.03,0.68,0.5,0.43,0.29,60,60,640,380,540,0,0,1,0,0,0,0,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,3,41,1.03,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,7c22l6eb,40,7,1,22,13,0,2,8,0,1,11,12,10,7,4,10,12,1,10,35,41,26,0,1.33,100,60,100,60,100,100,3
67607c67fcf3f8b4093a8356,57,5keo9prz,2,right,right,NA,NA,1,2,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,18,18,0,0,0,16,14,2.67,2.53,0.8,0.5,0.46,-20,-40,-240,-560,-540,0,0,-1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,5,41,2.67,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,pux7wcw8,39,8,2,3,10,4,2,6,2,2,7,7,7,11,4,10,4,4,12,13,33,18,9,0,80,37,93,92,100,88,5
5c921106b788a2000170709f,63,w8c2aism,4,NA,right,right,NA,1,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,option1B_tr.bmp,NA,0,0,34,33,0,0,0,29,28,1.91,3,1.51,1.72,0.77,-20,-20,620,640,620,0,0,-1,1,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,1,5,41,2.67,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,pux7wcw8,43,7,1,28,28,4,35,30,5,6,7,10,14,8,5,22,16,11,72,56,40,43,3,0.97,100,72,62,0,100,50,5
6658b4ff0f6362e1f068dd84,75,3yj9h1ty,1,left,NA,NA,right,2,1,option1A.bmp,option1B.bmp,-1,option1A.bmp,1,option1B.bmp,2,1,0,0.25,0.75,NA,option1B_tr.bmp,1,0,31,25,1,1,0,26,20,2.94,1.02,2.11,3,3,40,-20,220,-160,120,0,0,-1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,1,4,41,3.5,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,hi63wwdi,32,5,2,62,54,20,24,20,8,7,7,12,16,7,3,18,11,15,64,116,43,32,4,0.1,100,40,100,60,100,70,4
67894339aa346efa2532bf8d,86,axed887j,5,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.5,0.5,NA,NA,1,1,21,21,0,1,1,19,19,3.5,0.89,1.17,1.88,0.2,60,60,-340,-200,-260,0,0,1,0,0,0,0,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,0,-1,1,1,-1,0,0,0,0,1,0,0,0,0,4,41,3.5,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,hi63wwdi,37,7,1,16,10,14,16,10,4,4,13,13,15,16,12,13,14,8,40,26,59,39,3,0,100,63,81,53,100,76,4
656de94bf069f0a1446f47c5,88,q5huhm41,3,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.5,0.5,NA,NA,1,1,23,25,0,1,1,17,21,3.05,0.79,0.62,1.04,2.23,20,20,-540,-120,-580,0,0,1,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,1,0,1,-1,1,-1,1,0,0,0,0,1,0,0,0,0,4,41,3.5,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,hi63wwdi,37,5,2,24,19,2,0,0,3,1,7,8,9,8,5,10,5,4,2,43,33,20,3,0,38,99,100,64,100,100,4
5d7a1fce27fb8a000196993e,99,g3dcw304,1,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,28,32,0,1,1,24,26,2.83,0.96,0.71,1.42,0.46,40,40,320,560,440,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,41,2.83,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,20jgwd1t,49,7,1,8,16,2,0,8,1,1,8,15,9,8,4,13,1,2,10,24,41,18,3,1.3,100,75,100,40,100,83,2
5a7226d9f660ae0001a9a547,101,smfcg4g1,3,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,29,28,0,1,1,25,24,2.54,1.47,3,0.48,0.3,40,60,180,260,40,0,0,1,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,41,2.83,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,20jgwd1t,26,5,2,53,59,0,0,0,9,8,7,7,7,7,3,20,14,17,0,112,29,37,9,0.1,100,0,100,66,100,100,2
6729f7987218cfa68089875a,109,b9i4kqu0,4,right,right,NA,NA,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,25,27,0,1,1,25,28,4.29,1.3,3,0.99,1.27,40,60,440,680,500,0,0,1,0,1,0,0,2,1,1,1,1,2,1,2,0,1,1,1,1,0,1,0,1,-1,1,-1,0,0,0,1,0,0,0,0,0,4,41,5.21,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,20jgwd1t,32,8,1,3,3,0,0,0,0,2,10,17,12,12,13,12,3,2,0,6,52,28,1,1.57,100,60,100,44,100,64,4
6740caf1acac02399ff5ce7a,121,03dxmu50,1,right,right,NA,NA,2,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0,1,0.25,0.75,NA,NA,0,0,18,25,0,0,0,19,25,0.75,0.94,0.67,2.46,0.45,-40,-60,-140,300,-60,0,0,-1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,-1,1,0,0,1,1,0,0,0,1,0,5,41,0.98,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,md97ik2a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,41,100,99,100,100,5
5eca536f9aa4f658d641a7d9,122,fojjs599,5,right,right,NA,NA,3,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.25,0.75,0.25,0.75,NA,NA,0,0,22,22,0,0,0,23,23,0.97,1.3,0.47,1.37,0.76,-60,-60,160,200,160,0,0,-1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,3,41,1.26,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,md97ik2a,54,5,2,6,3,0,0,2,0,0,9,12,16,14,11,9,1,0,2,9,52,21,1,0.53,100,0,100,0,100,100,3
661ff1375e36e533ec479a8c,123,hc799a7p,1,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,28,29,0,1,1,26,22,1.47,1.06,1.11,0.36,0.39,60,60,620,140,280,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,4,41,1.47,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,md97ik2a,43,7,2,20,32,6,16,8,8,5,11,9,10,7,6,20,18,13,30,52,38,44,2,1.33,96,15,98,65,100,100,4
59d3ef2c078dbe000195117f,130,7qkt4yw9,2,right,right,NA,NA,1,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,33,32,0,1,1,28,29,0.46,0.7,0.43,0.31,0.33,20,40,700,780,760,0,0,1,0,0,0,0,2,1,1,1,2,1,2,1,0,1,1,1,0,1,0,1,-1,1,-1,1,0,0,1,1,0,0,0,1,0,5,41,0.98,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,md97ik2a,50,5,2,24,19,2,0,0,1,1,13,8,9,7,9,16,5,2,2,43,38,30,0,1.47,100,0,86,41,100,100,5
5f32e77f34cb5e09af85ff3e,177,csoyz9cu,4,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,1,0,NA,NA,1,1,24,26,0,1,1,21,21,0.56,0.58,1.23,0.73,0.91,40,40,-20,-20,20,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,41,0.72,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,3v7gjqiw,28,7,2,11,19,4,4,12,7,3,7,9,9,7,9,13,17,10,20,30,33,39,8,0,86,85,37,60,100,100,4
5ef6354b6d77930e716a2a1d,189,mq4tulsh,3,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,26,23,0,1,1,21,22,1.65,0.51,0.32,0.33,0.28,40,60,-100,120,100,0,0,1,0,0,0,0,1,1,2,1,1,1,2,2,1,1,0,1,1,1,0,0,1,1,-1,-1,0,0,0,1,0,0,0,1,0,2,41,1.83,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,6ck5vmcc,42,6,1,36,30,4,8,4,4,1,13,12,13,8,6,11,11,5,16,66,47,28,1,0,100,80,50,100,100,100,2
545d347afdf99b7f9fca22c7,191,atkbxrri,2,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,36,37,0,1,1,28,28,0.57,0.88,0.54,0.48,0.73,60,60,800,820,800,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,5,41,1.1,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,6ck5vmcc,34,5,1,15,10,6,0,0,0,5,9,14,7,7,9,13,6,5,6,25,38,28,2,2.03,100,0,100,35,100,100,5
614ee866eb22f6b60f499a91,198,ulvjek94,5,right,right,NA,NA,1,1,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.5,0.5,0.75,0.25,NA,NA,1,1,28,30,0,1,1,20,22,0.9,0.53,0.25,0.44,0.34,20,20,-160,180,0,0,0,1,0,0,0,0,1,1,2,2,1,1,2,1,1,1,0,0,1,1,0,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,4,41,1.1,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,6ck5vmcc,60,7,1,8,6,0,0,2,1,1,12,15,13,8,7,17,5,2,2,14,49,29,2,0,34,88,97,70,100,100,4
67a61fee0bd46caa06817695,201,5mcvoq81,3,left,left,NA,NA,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.5,0.5,NA,NA,1,1,27,33,0,1,1,20,24,0.62,0.65,0.55,0.37,0.32,40,40,-180,180,-60,0,0,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,5,41,1.1,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,6ck5vmcc,32,7,2,68,53,16,14,18,11,3,7,10,7,7,2,16,17,14,48,121,32,35,7,0,83,10,100,90,100,60,5
644150ada063f0646fa94580,240,njy7yg3p,4,right,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,1,0,NA,NA,1,1,27,35,0,1,1,25,26,0.5,0.51,1.68,0.27,0.87,60,60,520,540,660,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,41,0.97,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,6g31bqdn,25,0,2,20,20,0,0,0,1,4,10,10,11,8,5,17,12,5,0,40,40,34,3,1.4,100,0,100,25,100,100,4
642edde09e616b33709868d0,259,ryfpi8q6,4,right,right,NA,NA,3,1,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.5,0.5,0,1,NA,NA,0,0,15,24,0,0,0,19,22,0.5,0.48,1.24,0.4,0.35,-60,-20,-100,80,-140,0,0,-1,0,0,0,0,2,1,1,2,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,-1,1,1,1,1,0,0,0,1,0,0,0,0,4,41,0.56,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,e78bi334,52,7,1,21,15,0,2,2,6,4,9,10,17,8,5,12,9,10,4,36,45,26,3,0,56,59,100,78,100,100,4
62e154b0682e270b4acdf5ee,275,nv08idgd,5,left,right,NA,NA,3,3,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,0.5,0.5,0.5,0.5,NA,NA,0,1,27,20,1,0,1,20,18,0.48,0.52,0.24,0.56,0.24,-60,60,-120,-340,-240,0,0,1,0,0,0,0,2,1,1,2,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,-1,1,1,-1,1,0,0,0,1,0,0,0,0,4,41,0.56,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,e78bi334,33,5,1,0,0,0,14,8,2,4,16,19,17,7,8,8,0,6,22,0,60,16,1,0,100,24,100,40,100,70,4
5bc690392885710001a0bb76,294,mylxx2lh,4,left,left,NA,NA,1,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,26,28,0,1,1,26,23,1.04,1.71,0.72,1.27,0.52,20,60,360,180,160,0,0,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,-1,1,1,1,1,0,0,0,1,0,0,0,0,6,41,1.08,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,3yhym2ig,60,4,2,33,24,2,14,18,4,5,12,10,12,7,2,17,6,9,34,57,42,25,2,0.93,92,74,98,86,100,96,6
673f091e544e7e0f26ef3e28,301,ua802rx5,1,right,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,0.25,0.75,1,0,NA,NA,0,1,19,23,1,0,1,18,18,0.63,1.1,0.52,0.79,1.09,-40,60,-140,-120,-300,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,41,1.11,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,3yhym2ig,49,7,1,26,24,4,4,4,8,5,17,20,19,13,10,8,12,13,12,50,70,30,5,0,50,80,71,50,100,100,4
65e3434e8d58b05bcee42c3d,307,l36gnunk,1,right,right,NA,NA,1,3,option1A.bmp,option1B.bmp,-1,option1B.bmp,2,option1B.bmp,2,0.75,0.25,0.5,0.5,NA,NA,0,0,21,22,0,0,0,22,19,5.27,1.29,0.65,2.62,0.81,-20,-60,60,-240,-320,0,0,-1,0,0,0,0,2,1,2,2,2,1,1,2,0,1,0,0,0,1,1,0,-1,1,1,-1,0,0,0,0,0,0,1,0,0,5,41,6.17,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,3yhym2ig,52,5,2,32,27,2,14,10,7,4,13,11,18,9,6,14,9,11,26,59,52,29,2,0,100,0,100,84,100,65,5
6777f8aafc72369e96bb6da6,309,6yku4y76,2,left,left,NA,NA,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,1,0,0.75,0.25,NA,NA,1,1,29,23,0,1,1,28,23,0.8,1.46,2.03,1.07,1,60,60,520,200,580,0,0,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,-1,1,1,1,1,0,0,0,1,0,0,0,0,6,41,1.08,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,3yhym2ig,46,5,2,25,19,2,2,2,9,2,10,9,9,7,6,20,16,11,6,44,36,42,4,1.63,100,0,90,21,100,100,6
5c5cad3e4ee81200018eafe2,327,99mm50fm,4,left,left,NA,NA,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,0.75,0.25,0.75,0.25,NA,NA,1,1,23,32,0,1,1,19,30,3.69,1.3,0.31,0.53,0.5,40,60,-120,980,520,0,0,1,0,0,0,0,1,2,1,1,1,2,1,1,1,0,1,1,1,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,4,41,4.26,1,0,0.75,0.25,option1A.bmp,option1B.bmp,0,41,8jlh2rsl,75,4,2,10,3,0,0,6,0,2,7,8,8,7,9,10,0,2,6,13,31,19,1,0.87,83,58,100,80,100,95,4
